year,month,pr
2068,4,9.133836e-06
2068,5,1.5689451e-05
2068,6,5.4919627e-05
2068,7,8.711413e-05
2068,8,8.525952e-05
2068,9,8.13827e-05
2068,10,5.96971e-05
2068,11,9.392613e-06
2068,12,1.1207487e-06
2069,1,1.4513105e-07
2069,2,9.150066e-07
2069,3,6.2191884e-06
2069,4,8.730774e-06
2069,5,2.866856e-05
2069,6,6.2968495e-05
2069,7,8.354483e-05
2069,8,0.00011363216
2069,9,7.0169386e-05
2069,10,3.399104e-05
2069,11,5.3993217e-06
2069,12,1.4231502e-07
2070,1,6.688847e-07
2070,2,2.2170416e-06
2070,3,4.994428e-06
2070,4,6.9500757e-06
2070,5,1.5481928e-05
2070,6,7.077323e-05
2070,7,9.988863e-05
2070,8,0.000100444486
2070,9,8.777198e-05
2070,10,5.3662807e-05
2070,11,5.323314e-06
2070,12,3.6330826e-07
2071,1,1.5786955e-07
2071,2,9.0978193e-07
2071,3,5.152225e-06
2071,4,8.897533e-06
2071,5,4.1574873e-05
2071,6,6.503662e-05
2071,7,8.7702545e-05
2071,8,6.767824e-05
2071,9,7.76265e-05
2071,10,4.4459248e-05
2071,11,1.165169e-05
2071,12,1.16968145e-07
2072,1,1.10765495e-08
2072,2,7.35387e-07
2072,3,3.566646e-06
2072,4,1.3887558e-05
2072,5,2.522519e-05
2072,6,6.909138e-05
2072,7,8.563594e-05
2072,8,9.9722485e-05
2072,9,6.58107e-05
2072,10,4.69031e-05
2072,11,6.1401934e-06
2072,12,2.696824e-07
2073,1,1.8349143e-08
2073,2,5.74594e-07
2073,3,2.7147594e-06
2073,4,1.1766553e-05
2073,5,4.1363586e-05
2073,6,7.864325e-05
2073,7,8.819597e-05
2073,8,8.1482205e-05
2073,9,7.883121e-05
2073,10,5.0029972e-05
2073,11,2.6821642e-06
2073,12,1.9063333e-07
2074,1,3.2836527e-07
2074,2,2.2310405e-06
2074,3,2.9165467e-06
2074,4,1.0511441e-05
2074,5,3.0394382e-05
2074,6,3.3594923e-05
2074,7,9.0769e-05
2074,8,0.00010298494
2074,9,9.053634e-05
2074,10,4.5749595e-05
2074,11,4.4193625e-06
2074,12,1.8789913e-07
2075,1,1.6745844e-07
2075,2,1.717617e-06
2075,3,4.590834e-06
2075,4,1.0215138e-05
2075,5,1.1720278e-05
2075,6,5.8264948e-05
2075,7,0.00010440133
2075,8,9.24339e-05
2075,9,7.960683e-05
2075,10,2.526921e-05
2075,11,8.9797795e-06
2075,12,3.610916e-08
2076,1,9.3761315e-08
2076,2,1.0364074e-06
2076,3,6.598615e-06
2076,4,5.8456785e-06
2076,5,1.9003694e-05
2076,6,5.3820055e-05
2076,7,7.890486e-05
2076,8,8.110372e-05
2076,9,6.41953e-05
2076,10,4.1689083e-05
2076,11,6.762419e-06
2076,12,1.6874428e-07
2077,1,1.1602493e-07
2077,2,1.4574471e-06
2077,3,1.9452975e-06
2077,4,9.310317e-06
2077,5,1.959251e-05
2077,6,4.058006e-05
2077,7,7.183585e-05
2077,8,0.000103523314
2077,9,7.966843e-05
2077,10,2.8304075e-05
2077,11,8.460507e-06
2077,12,8.6207723e-07
2078,1,1.6507288e-07
2078,2,1.6817565e-06
2078,3,3.3026738e-06
2078,4,9.982842e-06
2078,5,2.0842588e-05
2078,6,5.8500424e-05
2078,7,8.88396e-05
2078,8,0.000104197636
2078,9,7.8081735e-05
2078,10,5.4372944e-05
2078,11,1.1073453e-05
2078,12,1.6890746e-07
2079,1,1.6289184e-07
